id,student_id,account_id,resource_type,score,quiz_id,etl_last_updated_ts
10047968,1100090,8400001,quiz,7,89.0,2024-12-12 00:00:00
10048045,1100016,8400002,movie,0,,2024-10-18 00:00:00
10048063,1100028,0,movie,0,,2024-10-21 23:59:58
10048353,1100052,8400001,quiz,8,55.0,2024-12-06 00:00:00
10048394,1100088,0,quiz,7,96.0,2024-11-08 00:00:00
10048483,1100036,0,movie,0,,2024-12-17 00:00:00
10048493,1100007,8400002,movie,0,,2024-11-21 00:00:00
10048769,1100098,8400001,movie,0,,2024-10-18 00:00:00
10048787,1100016,0,movie,0,,2024-10-28 23:59:58
10048880,1100078,8400002,quiz,7,90.0,2024-10-25 00:00:00
10048932,1100030,8400001,quiz,5,60.0,2024-11-11 00:00:00
10049023,1100064,8400002,quiz,7,93.0,2024-10-31 00:00:00
10049340,1100012,8400001,movie,0,,2024-11-18 00:00:00
10049455,1100022,0,quiz,1,74.0,2024-10-23 23:59:58
10049489,1100067,0,quiz,5,92.0,2024-12-02 23:59:58
10049724,1100018,8400001,movie,0,,2024-12-08 00:00:00
10049753,1100038,0,quiz,9,100.0,2024-11-20 00:00:00
10049760,1100099,8400002,movie,0,,2024-10-24 00:00:00
10049767,1100046,8400002,quiz,7,72.0,2024-10-24 00:00:00
10049818,1100044,0,movie,0,,2024-10-23 00:00:00
10050117,1100015,0,quiz,3,54.0,2024-11-18 00:00:00
10050195,1100017,8400002,quiz,9,53.0,2025-01-16 00:00:00
10050558,1100032,8400001,movie,0,,2024-10-26 00:00:00
10050559,1100014,0,quiz,2,92.0,2024-11-13 00:00:00
10050905,1100091,0,movie,0,,2024-12-04 23:59:58
10050907,1100002,0,quiz,8,55.0,2024-11-03 23:59:58
10051096,1100005,0,quiz,10,81.0,2024-10-29 23:59:58
10051344,1100091,0,quiz,2,85.0,2024-12-08 23:59:58
10051419,1100084,0,quiz,8,91.0,2024-10-30 23:59:58
10051856,1100088,0,movie,0,,2024-11-11 00:00:00
10051937,1100019,0,movie,0,,2024-10-23 00:00:00
10052390,1100032,8400001,quiz,2,98.0,2024-11-06 00:00:00
10052443,1100039,8400002,quiz,5,62.0,2024-12-13 00:00:00
10052544,1100057,0,quiz,8,55.0,2024-12-09 00:00:00
10052565,1100004,8400002,quiz,7,79.0,2024-11-19 00:00:00
10052576,1100044,0,quiz,5,54.0,2024-12-09 23:59:58
10052678,1100018,8400001,movie,0,,2024-11-25 00:00:00
10052781,1100090,8400001,quiz,8,99.0,2024-11-21 00:00:00
10052843,1100016,8400002,movie,0,,2024-11-01 00:00:00
10053101,1100099,0,quiz,9,51.0,2024-10-30 23:59:58
10053226,1100096,0,quiz,7,88.0,2024-10-31 00:00:00
10053300,1100063,8400001,movie,0,,2024-10-23 00:00:00
10053655,1100068,0,quiz,6,82.0,2024-11-12 00:00:00
10053891,1100047,8400001,movie,0,,2024-11-26 00:00:00
10053965,1100090,8400001,movie,0,,2024-12-20 00:00:00
10053984,1100009,0,movie,0,,2024-12-11 23:59:58
10054106,1100005,8400002,movie,0,,2024-12-16 00:00:00
10054208,1100068,0,movie,0,,2024-10-22 00:00:00
10054210,1100039,8400002,quiz,8,81.0,2024-12-13 00:00:00
10054343,1100017,8400002,quiz,4,55.0,2024-10-21 00:00:00
10054387,1100080,0,movie,0,,2024-11-19 00:00:00
10054398,1100089,8400002,quiz,3,55.0,2024-11-15 00:00:00
10055114,1100074,0,quiz,6,82.0,2024-10-27 23:59:58
10055196,1100057,0,quiz,6,74.0,2024-10-18 00:00:00
10055283,1100090,8400001,quiz,9,67.0,2024-12-09 00:00:00
10055408,1100078,8400002,quiz,6,81.0,2024-10-28 00:00:00
10055580,1100091,0,movie,0,,2024-12-12 00:00:00
10055591,1100074,8400002,movie,0,,2024-11-14 00:00:00
10055772,1100098,0,quiz,5,72.0,2024-10-22 23:59:58
10055782,1100065,0,movie,0,,2025-01-16 23:59:58
10055915,1100016,8400002,quiz,7,69.0,2024-11-05 00:00:00
10056203,1100086,0,quiz,9,91.0,2024-12-26 23:59:58
10056320,1100030,8400001,quiz,8,97.0,2024-10-30 00:00:00
10056423,1100044,0,quiz,10,66.0,2024-10-31 23:59:58
10056561,1100066,0,movie,0,,2024-11-04 00:00:00
10056747,1100068,0,movie,0,,2024-11-07 00:00:00
10056767,1100081,0,quiz,6,94.0,2024-10-26 23:59:58
10056962,1100040,8400001,movie,0,,2024-10-23 00:00:00
10057018,1100088,0,movie,0,,2025-01-05 00:00:00
10057073,1100031,8400001,movie,0,,2024-12-04 00:00:00
10057142,1100015,0,quiz,5,86.0,2024-11-15 00:00:00
10057501,1100009,8400002,quiz,7,98.0,2024-11-14 00:00:00
10057528,1100066,0,quiz,10,97.0,2024-11-14 00:00:00
10057535,1100014,0,movie,0,,2024-11-16 00:00:00
10057590,1100012,8400001,movie,0,,2024-12-30 00:00:00
10057837,1100043,0,quiz,7,80.0,2024-12-01 23:59:58
10057905,1100043,0,movie,0,,2025-01-08 23:59:58
10058080,1100092,0,movie,0,,2024-11-04 23:59:58
10058169,1100058,8400001,quiz,7,63.0,2024-11-15 00:00:00
10058177,1100036,0,movie,0,,2024-11-15 00:00:00
10059011,1100034,0,movie,0,,2024-10-31 23:59:58
10059062,1100037,0,movie,0,,2024-10-24 00:00:00
10059082,1100003,0,movie,0,,2025-01-16 00:00:00
10059356,1100070,0,movie,0,,2025-01-16 23:59:58
10059846,1100047,8400001,quiz,3,94.0,2024-12-11 00:00:00
10060038,1100065,8400001,quiz,7,71.0,2024-11-07 00:00:00
10060256,1100023,0,movie,0,,2024-12-13 00:00:00
10060333,1100078,0,movie,0,,2024-11-14 23:59:58
10060443,1100019,0,movie,0,,2024-12-05 00:00:00
10060767,1100019,0,movie,0,,2024-12-17 00:00:00
10060788,1100053,8400002,movie,0,,2025-01-16 00:00:00
10060848,1100002,8400001,movie,0,,2024-10-28 00:00:00
10060894,1100059,0,movie,0,,2025-01-15 23:59:58
10060930,1100092,8400002,quiz,3,72.0,2024-11-11 00:00:00
10060937,1100081,8400001,movie,0,,2024-10-31 00:00:00
10060988,1100036,0,movie,0,,2024-10-18 00:00:00
10061088,1100087,0,quiz,8,57.0,2024-11-13 23:59:58
10061436,1100028,8400001,movie,0,,2024-11-04 00:00:00
10061656,1100024,0,movie,0,,2024-10-30 23:59:58
10061673,1100030,0,movie,0,,2024-10-28 23:59:58
10061803,1100001,0,quiz,6,69.0,2025-01-13 00:00:00
10062001,1100086,8400002,movie,0,,2024-10-27 00:00:00
10062124,1100073,0,quiz,0,93.0,2024-10-16 23:59:58
10062590,1100091,0,quiz,4,78.0,2024-10-23 00:00:00
10062951,1100063,0,quiz,7,69.0,2024-12-14 23:59:58
10062989,1100099,0,movie,0,,2025-01-04 23:59:58
10063003,1100029,0,movie,0,,2024-10-20 23:59:58
10063088,1100036,0,movie,0,,2024-12-10 00:00:00
10063239,1100091,0,movie,0,,2024-10-17 00:00:00
10063267,1100097,0,quiz,6,86.0,2024-12-10 23:59:58
10063552,1100012,8400001,movie,0,,2025-01-17 00:00:00
10063720,1100078,0,movie,0,,2024-10-21 23:59:58
10063969,1100044,0,quiz,7,78.0,2024-12-06 00:00:00
10063979,1100049,0,movie,0,,2024-12-03 23:59:58
10063999,1100095,8400001,quiz,9,56.0,2025-01-13 00:00:00
10064055,1100050,0,quiz,2,50.0,2024-11-05 23:59:58
10064172,1100042,0,quiz,8,86.0,2024-11-11 00:00:00
10064299,1100095,0,quiz,8,84.0,2024-10-30 23:59:58
10064459,1100096,0,quiz,6,58.0,2024-11-02 23:59:58
10064495,1100042,0,movie,0,,2024-10-24 00:00:00
10064594,1100008,0,movie,0,,2024-12-03 00:00:00
10064623,1100004,8400002,quiz,4,80.0,2024-12-06 00:00:00
10065183,1100083,8400002,quiz,7,66.0,2024-10-17 00:00:00
10065194,1100099,8400002,movie,0,,2024-11-04 00:00:00
10065493,1100023,0,quiz,7,83.0,2025-01-04 00:00:00
10065513,1100023,0,quiz,8,93.0,2024-12-02 23:59:58
10065525,1100088,0,quiz,8,70.0,2024-11-21 23:59:58
10065537,1100094,8400002,quiz,9,78.0,2024-12-09 00:00:00
10065561,1100024,0,movie,0,,2025-01-01 23:59:58
10065580,1100051,8400002,quiz,0,56.0,2025-01-11 00:00:00
10065653,1100035,0,movie,0,,2024-11-17 23:59:58
10065721,1100053,8400002,quiz,4,51.0,2024-11-04 00:00:00
10066024,1100090,8400001,movie,0,,2024-10-23 00:00:00
10066153,1100080,0,quiz,5,56.0,2024-10-24 00:00:00
10066184,1100074,8400002,quiz,5,84.0,2024-10-17 00:00:00
10066221,1100013,0,movie,0,,2024-12-12 23:59:58
10066289,1100064,8400002,quiz,9,99.0,2024-11-25 00:00:00
10066413,1100068,0,movie,0,,2024-12-16 23:59:58
10066420,1100036,0,movie,0,,2024-10-31 23:59:58
10067004,1100010,0,movie,0,,2025-01-16 00:00:00
10067116,1100041,0,movie,0,,2025-01-16 23:59:58
10067131,1100069,8400002,movie,0,,2024-12-02 00:00:00
10067334,1100024,0,movie,0,,2024-10-25 00:00:00
10067398,1100057,0,movie,0,,2024-12-03 00:00:00
10067430,1100082,0,movie,0,,2024-11-19 00:00:00
10067545,1100030,0,movie,0,,2025-01-09 23:59:58
10067620,1100060,8400002,movie,0,,2024-11-28 00:00:00
10067765,1100081,8400001,quiz,0,91.0,2024-11-15 00:00:00
10068069,1100019,0,movie,0,,2024-11-04 23:59:58
10068163,1100098,0,movie,0,,2024-11-18 23:59:58
10068299,1100091,0,movie,0,,2024-12-12 00:00:00
10068719,1100093,8400001,quiz,6,66.0,2024-12-11 00:00:00
10068804,1100021,8400002,movie,0,,2024-10-23 00:00:00
10069333,1100006,0,movie,0,,2025-01-13 23:59:58
10069451,1100021,8400002,quiz,7,74.0,2024-10-24 00:00:00
10069452,1100004,8400002,quiz,7,58.0,2025-01-10 00:00:00
10069454,1100061,8400002,movie,0,,2024-10-25 00:00:00
10069522,1100075,8400002,quiz,5,92.0,2024-11-01 00:00:00
10069599,1100016,8400002,movie,0,,2024-12-04 00:00:00
10069906,1100095,0,movie,0,,2024-12-01 23:59:58
10070099,1100036,0,quiz,4,98.0,2024-11-06 00:00:00
10070175,1100053,0,quiz,10,91.0,2024-11-18 23:59:58
10070426,1100053,8400002,quiz,4,52.0,2024-11-06 00:00:00
10070738,1100095,8400001,quiz,9,74.0,2024-11-02 00:00:00
10070901,1100080,0,quiz,6,53.0,2025-01-17 00:00:00
10071291,1100070,8400001,quiz,4,52.0,2024-11-14 00:00:00
10071363,1100030,8400001,movie,0,,2024-11-19 00:00:00
10071514,1100050,8400001,quiz,6,95.0,2024-11-04 00:00:00
10071546,1100072,0,movie,0,,2024-11-24 23:59:58
10071552,1100043,0,quiz,5,100.0,2024-12-24 00:00:00
10071569,1100078,8400002,movie,0,,2024-10-29 00:00:00
10071598,1100076,0,movie,0,,2024-11-22 23:59:58
10071755,1100050,8400001,movie,0,,2024-10-18 00:00:00
10071870,1100093,8400001,movie,0,,2024-12-13 00:00:00
10071942,1100085,8400002,movie,0,,2025-01-17 00:00:00
10072068,1100085,8400002,movie,0,,2025-01-14 00:00:00
10072235,1100078,8400002,movie,0,,2024-11-11 00:00:00
10072266,1100023,0,quiz,8,64.0,2024-11-19 00:00:00
10072442,1100042,0,movie,0,,2024-11-11 00:00:00
10072554,1100023,0,quiz,7,58.0,2024-11-04 00:00:00
10072587,1100057,0,quiz,7,51.0,2024-10-29 00:00:00
10072738,1100085,8400002,quiz,5,61.0,2024-10-25 00:00:00
10073063,1100064,0,movie,0,,2024-11-25 23:59:58
10073178,1100032,0,quiz,2,62.0,2024-11-13 23:59:58
10073190,1100016,0,movie,0,,2024-10-27 23:59:58
10073223,1100066,0,movie,0,,2024-11-26 23:59:58
10073619,1100086,8400002,quiz,9,50.0,2024-12-03 00:00:00
10073709,1100036,0,quiz,5,94.0,2024-11-04 00:00:00
10074144,1100085,0,quiz,6,53.0,2024-11-17 23:59:58
10074501,1100051,8400002,quiz,5,93.0,2025-01-17 00:00:00
10074519,1100048,8400001,movie,0,,2024-10-25 00:00:00
10074751,1100056,0,quiz,2,52.0,2024-11-06 00:00:00
10074774,1100005,8400002,quiz,7,92.0,2025-01-08 00:00:00
10074850,1100011,0,quiz,0,51.0,2024-11-08 00:00:00
10075503,1100046,8400002,quiz,7,75.0,2024-11-21 00:00:00
10075518,1100087,0,movie,0,,2024-11-04 00:00:00
10076104,1100052,8400001,quiz,10,59.0,2025-01-07 00:00:00
10076491,1100039,8400002,movie,0,,2024-12-05 00:00:00
10076513,1100097,8400002,quiz,2,58.0,2024-11-01 00:00:00
10076794,1100083,0,movie,0,,2024-11-06 23:59:58
10076960,1100061,8400002,movie,0,,2024-12-03 00:00:00
10077040,1100044,0,quiz,7,88.0,2025-01-14 00:00:00
10077269,1100041,0,movie,0,,2024-11-12 23:59:58
10077796,1100017,8400002,movie,0,,2025-01-15 00:00:00
10077842,1100019,0,quiz,6,79.0,2024-11-14 00:00:00
10078084,1100061,8400002,movie,0,,2024-12-18 00:00:00
10078188,1100075,8400002,movie,0,,2024-11-08 00:00:00
10078562,1100032,8400001,quiz,0,50.0,2025-01-02 00:00:00
10078689,1100065,0,quiz,9,70.0,2024-10-27 23:59:58
10078692,1100050,0,quiz,6,50.0,2024-10-30 23:59:58
10078905,1100033,8400001,quiz,7,95.0,2024-12-11 00:00:00
10078948,1100096,0,movie,0,,2024-12-13 00:00:00
10078952,1100037,0,movie,0,,2024-12-12 00:00:00
10079041,1100030,8400001,quiz,7,92.0,2025-01-09 00:00:00
10079128,1100027,0,movie,0,,2025-01-17 00:00:00
10079244,1100081,8400001,movie,0,,2024-12-03 00:00:00
10079267,1100059,0,movie,0,,2024-11-25 00:00:00
10079409,1100007,8400002,movie,0,,2024-10-17 00:00:00
10079815,1100039,0,quiz,9,65.0,2025-01-15 23:59:58
10079888,1100027,0,quiz,9,88.0,2024-10-30 23:59:58
10080088,1100060,0,movie,0,,2025-01-07 23:59:58
10080107,1100078,8400002,movie,0,,2024-12-04 00:00:00
10080273,1100068,0,quiz,7,83.0,2024-10-24 00:00:00
10080327,1100016,8400002,movie,0,,2024-12-18 00:00:00
10080377,1100007,8400002,movie,0,,2025-01-16 00:00:00
10080478,1100070,8400001,movie,0,,2025-01-07 00:00:00
10080601,1100034,8400001,movie,0,,2024-11-23 00:00:00
10080634,1100020,0,movie,0,,2024-12-11 00:00:00
10080753,1100069,8400002,movie,0,,2024-11-26 00:00:00
10081164,1100016,8400002,movie,0,,2024-11-25 00:00:00
10081305,1100059,0,movie,0,,2024-12-20 00:00:00
10081592,1100055,0,quiz,6,87.0,2024-11-05 23:59:58
10081740,1100080,0,quiz,6,68.0,2024-11-08 00:00:00
10081750,1100092,0,movie,0,,2025-01-16 23:59:58
10081852,1100022,0,movie,0,,2024-11-12 00:00:00
10081874,1100098,8400001,movie,0,,2024-11-14 00:00:00
10082305,1100022,0,movie,0,,2024-12-11 00:00:00
10082350,1100019,0,quiz,3,64.0,2024-12-01 23:59:58
10082899,1100027,0,quiz,10,86.0,2025-01-06 00:00:00
10082966,1100065,0,movie,0,,2024-12-01 23:59:58
10083449,1100098,8400001,movie,0,,2025-01-09 00:00:00
10083533,1100082,0,movie,0,,2025-01-09 00:00:00
10083615,1100033,0,quiz,9,60.0,2024-11-04 23:59:58
10083712,1100066,0,movie,0,,2024-12-08 23:59:58
10083867,1100019,0,movie,0,,2025-01-17 00:00:00
10084013,1100066,0,movie,0,,2024-12-16 00:00:00
10084573,1100061,0,movie,0,,2024-11-13 23:59:58
10084702,1100075,8400002,movie,0,,2024-11-25 00:00:00
10084779,1100039,8400002,movie,0,,2024-11-21 00:00:00
10084872,1100013,8400002,movie,0,,2024-10-17 00:00:00
10085039,1100039,8400002,movie,0,,2024-11-13 00:00:00
10085054,1100078,8400002,quiz,7,79.0,2024-10-26 00:00:00
10085111,1100046,0,movie,0,,2025-01-07 23:59:58
10085147,1100067,8400001,movie,0,,2024-11-07 00:00:00
10085174,1100055,0,movie,0,,2024-11-12 23:59:58
10085264,1100015,0,movie,0,,2024-12-04 00:00:00
10085269,1100053,8400002,quiz,5,56.0,2024-10-28 00:00:00
10085359,1100043,0,movie,0,,2024-11-19 00:00:00
10085438,1100025,8400002,movie,0,,2024-11-15 00:00:00
10085451,1100035,0,movie,0,,2024-12-02 23:59:58
10085891,1100068,0,movie,0,,2024-10-21 00:00:00
10086026,1100089,8400002,quiz,6,89.0,2024-12-13 00:00:00
10086274,1100046,0,movie,0,,2024-11-18 23:59:58
10086455,1100056,0,movie,0,,2024-12-17 00:00:00
10086472,1100030,8400001,movie,0,,2025-01-02 00:00:00
10086712,1100063,8400001,quiz,7,78.0,2024-12-11 00:00:00
10086893,1100004,8400002,movie,0,,2025-01-02 00:00:00
10086969,1100025,8400002,quiz,9,79.0,2024-11-29 00:00:00
10086979,1100002,8400001,quiz,7,100.0,2024-10-26 00:00:00
10087064,1100053,8400002,quiz,5,70.0,2024-11-13 00:00:00
10087252,1100047,8400001,movie,0,,2024-12-16 00:00:00
10087579,1100071,0,movie,0,,2024-12-10 00:00:00
10087640,1100023,0,movie,0,,2025-01-09 00:00:00
10087692,1100090,8400001,movie,0,,2024-12-18 00:00:00
10087756,1100018,8400001,movie,0,,2024-11-17 00:00:00
10087781,1100029,8400002,movie,0,,2024-10-18 00:00:00
10087812,1100017,0,quiz,7,55.0,2025-01-06 23:59:58
10087866,1100095,8400001,movie,0,,2024-12-13 00:00:00
10088145,1100052,8400001,quiz,9,56.0,2025-01-14 00:00:00
10088389,1100062,0,quiz,7,98.0,2025-01-14 23:59:58
10088497,1100034,8400001,quiz,7,77.0,2024-12-03 00:00:00
10088517,1100041,8400001,quiz,6,81.0,2025-01-10 00:00:00
10088963,1100061,8400002,quiz,8,72.0,2024-10-29 00:00:00
10089115,1100038,0,quiz,8,86.0,2024-12-09 23:59:58
10089153,1100093,8400001,movie,0,,2025-01-03 00:00:00
10089363,1100016,8400002,movie,0,,2024-11-07 00:00:00
10089706,1100067,8400001,quiz,8,85.0,2024-12-02 00:00:00
10089718,1100084,8400001,quiz,8,93.0,2024-12-04 00:00:00
10089775,1100014,0,quiz,4,88.0,2024-11-11 23:59:58
10089821,1100098,0,movie,0,,2024-12-03 23:59:58
10089849,1100019,0,movie,0,,2024-11-03 23:59:58
10089993,1100086,0,movie,0,,2024-12-09 23:59:58
10090064,1100084,8400001,quiz,9,81.0,2025-01-07 00:00:00
10090088,1100023,0,movie,0,,2024-12-13 23:59:58
10090296,1100075,8400002,movie,0,,2025-01-09 00:00:00
10090476,1100082,0,movie,0,,2025-01-07 23:59:58
10090537,1100027,0,movie,0,,2024-10-30 23:59:58
10090970,1100018,8400001,quiz,8,90.0,2024-10-25 00:00:00
10091043,1100058,0,movie,0,,2024-11-11 23:59:58
10091186,1100089,8400002,quiz,6,95.0,2024-12-04 00:00:00
10091335,1100019,0,movie,0,,2025-01-01 23:59:58
10091336,1100092,0,movie,0,,2024-12-17 23:59:58
10091559,1100047,8400001,quiz,3,56.0,2024-11-01 00:00:00
10091679,1100049,8400002,movie,0,,2024-11-06 00:00:00
10091745,1100069,0,quiz,0,92.0,2024-12-19 23:59:58
10092266,1100010,0,movie,0,,2024-11-06 00:00:00
10092275,1100034,0,movie,0,,2025-01-07 23:59:58
10092474,1100041,8400001,quiz,8,97.0,2024-10-17 00:00:00
10092479,1100082,0,movie,0,,2024-10-22 00:00:00
10092518,1100089,0,movie,0,,2024-12-05 23:59:58
10092585,1100022,0,quiz,2,65.0,2025-01-13 23:59:58
10092627,1100012,0,movie,0,,2025-01-16 23:59:58
10092632,1100073,8400002,quiz,3,90.0,2025-01-06 00:00:00
10092705,1100014,0,movie,0,,2024-10-29 00:00:00
10092787,1100018,8400001,movie,0,,2024-11-11 00:00:00
10092841,1100075,0,movie,0,,2024-10-28 23:59:58
10092892,1100035,8400002,quiz,8,88.0,2024-11-04 00:00:00
10092958,1100042,0,quiz,9,89.0,2024-11-15 00:00:00
10093014,1100075,8400002,quiz,5,50.0,2024-11-12 00:00:00
10093181,1100028,8400001,quiz,10,78.0,2024-11-09 00:00:00
10093334,1100019,0,quiz,3,59.0,2024-11-19 00:00:00
10093733,1100031,0,movie,0,,2024-10-29 23:59:58
10093777,1100044,0,movie,0,,2024-10-31 00:00:00
10093901,1100046,8400002,movie,0,,2024-11-03 00:00:00
10094068,1100025,8400002,movie,0,,2024-11-18 00:00:00
10094181,1100061,8400002,quiz,6,56.0,2024-11-22 00:00:00
10094206,1100001,0,movie,0,,2024-11-08 00:00:00
10094228,1100034,8400001,movie,0,,2024-10-22 00:00:00
10094261,1100060,8400002,movie,0,,2024-10-29 00:00:00
10094306,1100093,0,quiz,5,67.0,2025-01-09 23:59:58
10094430,1100078,0,movie,0,,2024-11-03 23:59:58
10094434,1100031,8400001,movie,0,,2024-11-27 00:00:00
10094448,1100037,0,movie,0,,2024-12-12 00:00:00
10094603,1100027,0,quiz,7,71.0,2025-01-06 23:59:58
10094668,1100054,8400001,movie,0,,2024-12-02 00:00:00
10094723,1100024,0,quiz,6,66.0,2025-01-14 00:00:00
10094797,1100098,8400001,movie,0,,2025-01-16 00:00:00
10094817,1100004,8400002,movie,0,,2024-10-25 00:00:00
10095032,1100015,0,quiz,5,59.0,2025-01-07 00:00:00
10095229,1100039,8400002,movie,0,,2024-10-22 00:00:00
10095396,1100004,8400002,movie,0,,2024-12-27 00:00:00
10095417,1100089,8400002,quiz,4,61.0,2024-12-09 00:00:00
10095540,1100083,8400002,movie,0,,2024-11-04 00:00:00
10095566,1100099,8400002,movie,0,,2024-12-11 00:00:00
10095582,1100052,0,quiz,8,74.0,2024-12-16 23:59:58
10095659,1100083,8400002,movie,0,,2024-12-13 00:00:00
10095682,1100077,0,quiz,8,76.0,2024-10-31 23:59:58
10095723,1100083,0,quiz,9,68.0,2024-10-29 23:59:58
10095907,1100080,0,movie,0,,2025-01-17 00:00:00
10095910,1100078,8400002,movie,0,,2024-11-21 00:00:00
10095969,1100064,8400002,quiz,7,61.0,2024-11-26 00:00:00
10096093,1100078,8400002,quiz,5,57.0,2024-11-19 00:00:00
10096336,1100084,8400001,movie,0,,2024-12-19 00:00:00
10096348,1100093,8400001,movie,0,,2024-10-28 00:00:00
10096368,1100095,8400001,movie,0,,2024-10-24 00:00:00
10096569,1100097,8400002,quiz,3,80.0,2024-12-12 00:00:00
10096637,1100023,0,movie,0,,2024-11-26 00:00:00
10096788,1100080,0,movie,0,,2024-12-04 23:59:58
10096879,1100094,0,movie,0,,2024-11-27 23:59:58
10097203,1100016,8400002,movie,0,,2024-10-19 00:00:00
10097657,1100008,0,movie,0,,2024-12-05 23:59:58
10097697,1100043,0,movie,0,,2024-10-17 00:00:00
10097733,1100042,0,movie,0,,2025-01-02 00:00:00
10097908,1100046,8400002,movie,0,,2024-11-08 00:00:00
10097965,1100077,0,movie,0,,2025-01-08 23:59:58
10098192,1100090,8400001,movie,0,,2024-10-21 00:00:00
10098528,1100041,8400001,movie,0,,2025-01-16 00:00:00
10098532,1100053,8400002,quiz,5,59.0,2024-11-01 00:00:00
10098586,1100080,0,movie,0,,2024-10-30 23:59:58
10098984,1100078,8400002,movie,0,,2024-11-07 00:00:00
10099215,1100085,8400002,movie,0,,2024-11-14 00:00:00
10099307,1100047,8400001,quiz,0,68.0,2024-11-06 00:00:00
10099347,1100073,0,movie,0,,2024-11-16 23:59:58
10099364,1100093,8400001,quiz,5,65.0,2024-11-01 00:00:00
10099401,1100012,8400001,quiz,8,88.0,2024-12-18 00:00:00
10099458,1100005,0,movie,0,,2024-11-04 23:59:58
10099895,1100076,0,movie,0,,2024-12-05 23:59:58
10100098,1100034,0,quiz,7,60.0,2024-10-29 23:59:58
10100171,1100032,8400001,quiz,2,66.0,2024-10-26 00:00:00
10100252,1100043,0,quiz,4,80.0,2024-12-16 00:00:00
10100310,1100081,8400001,quiz,6,76.0,2024-10-30 00:00:00
10100333,1100098,0,movie,0,,2025-01-09 23:59:58
10100343,1100057,0,movie,0,,2024-11-25 00:00:00
10100350,1100071,0,quiz,6,69.0,2025-01-16 00:00:00
10100432,1100008,0,quiz,6,81.0,2025-01-10 00:00:00
10100633,1100004,8400002,movie,0,,2024-11-07 00:00:00
10100652,1100092,0,quiz,4,82.0,2024-12-17 23:59:58
10100659,1100029,8400002,movie,0,,2024-11-05 00:00:00
10100688,1100085,8400002,quiz,4,62.0,2024-11-26 00:00:00
10101016,1100046,8400002,movie,0,,2024-12-11 00:00:00
10101034,1100036,0,movie,0,,2024-11-19 00:00:00
10101215,1100082,0,quiz,9,89.0,2024-12-04 00:00:00
10101246,1100022,0,movie,0,,2024-11-10 00:00:00
10101259,1100086,0,quiz,9,60.0,2024-10-23 23:59:58
10101340,1100012,8400001,movie,0,,2024-11-08 00:00:00
10101440,1100075,0,movie,0,,2024-11-29 23:59:58
10101478,1100057,0,quiz,3,96.0,2024-11-19 00:00:00
10101636,1100040,8400001,quiz,8,58.0,2024-10-29 00:00:00
10101675,1100047,8400001,quiz,6,95.0,2024-11-05 00:00:00
10101799,1100012,8400001,movie,0,,2024-11-12 00:00:00
10102082,1100089,0,quiz,6,60.0,2024-12-05 23:59:58
10102118,1100088,0,movie,0,,2024-12-10 00:00:00
10102309,1100035,0,movie,0,,2024-12-08 23:59:58
10102333,1100021,8400002,movie,0,,2024-11-08 00:00:00
10102516,1100070,0,movie,0,,2024-10-21 23:59:58
10102605,1100094,8400002,movie,0,,2024-12-12 00:00:00
10102658,1100084,8400001,movie,0,,2025-01-07 00:00:00
10102794,1100069,8400002,movie,0,,2024-10-17 00:00:00
10102888,1100056,0,quiz,1,69.0,2024-11-03 23:59:58
10103246,1100033,0,movie,0,,2024-10-17 23:59:58
10103269,1100038,0,movie,0,,2024-10-17 00:00:00
10103279,1100052,0,quiz,8,92.0,2024-11-06 23:59:58
10103343,1100027,0,quiz,10,64.0,2024-11-23 00:00:00
10103385,1100049,8400002,quiz,7,69.0,2024-12-11 00:00:00
10103418,1100032,8400001,movie,0,,2025-01-17 00:00:00
10103436,1100050,8400001,movie,0,,2025-01-15 00:00:00
10103446,1100034,0,quiz,6,66.0,2024-11-18 23:59:58
10103464,1100015,0,movie,0,,2024-11-07 00:00:00
10103542,1100078,8400002,movie,0,,2024-12-17 00:00:00
10103659,1100073,8400002,movie,0,,2024-11-21 00:00:00
10104049,1100093,8400001,movie,0,,2024-11-19 00:00:00
10104081,1100025,8400002,movie,0,,2025-01-08 00:00:00
